taxa,date,country,location,lon,lat,x,y,z
A/Morioka/21/2005,2005.178,Japan,Morioka,141.1543303,39.7019558,-3817.63589603625,3074.47140305369,4069.75708821799
A/Shenzhen/168/2005,2005.181,China,Shenzhen,114.057865,22.543096,-2398.7478281768,5373.06525361288,2442.50274047646
A/Jiangxi/114/2005,2005.181,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
A/Jiangxi/134/2005,2005.184,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
A/Romania/493/2005,2005.197,Romania,Romania,24.96676,45.943161,4016.22177540192,1869.95909481565,4578.52122791886
A/Delhi/0512583/2005,2005.203,India,Delhi,77.1024902,28.7040592,1247.30308810411,5447.09915344866,3059.89980537023
A/Jiangxi/144/2005,2005.203,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
A/Jiangxi/160/2005,2005.205,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
A/Ningbo/348/2005,2005.205,China,Ningbo,121.54399,29.868336,-2890.29158028472,4708.40900389868,3172.81266905897
A/Macau/227/2005,2005.208,Macau,Macau,113.543873,22.198745,-2356.27226930076,5407.72764795862,2407.09444734274
A/Jiangxi/175/2005,2005.211,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
A/Romania/605/2005,2005.211,Romania,Romania,24.96676,45.943161,4016.22177540192,1869.95909481565,4578.52122791886
A/Jiangxi/185/2005,2005.225,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
A/Kentucky/9e/2005,2005.241,USA,Kentucky,-84.2700179,37.8393332,502.336741542928,-5006.25619066752,3908.28578170777
A/Kentucky/9/2005,2005.241,USA,Kentucky,-84.2700179,37.8393332,502.336741542928,-5006.25619066752,3908.28578170777
A/Ningbo/514/2005,2005.255,China,Ningbo,121.54399,29.868336,-2890.29158028472,4708.40900389868,3172.81266905897
A/Jeonbuk/444/2005,2005.26,SouthKorea,Jeonbuk,127.153,35.7175,-3123.997791377,4122.73321438853,3719.32112655646
A/Hanoi/ISBM31/2005,2005.266,Vietnam,Hanoi,105.8341598,21.0277644,-1622.58936102193,5721.08791541551,2286.04414427742
A/Indonesia/5804/2005,2005.293,Indonesia,Indonesia,113.921327,-0.789275,-2583.07987608216,5823.19821325521,-87.760600047503
A/Incheon/546/2005,2005.299,SouthKorea,Incheon,126.7052062,37.4562557,-3022.80608058437,4054.6365248689,3874.55894914263
A/Paraguay/076/2005,2005.31,Paraguay,Paraguay,-58.443832,-23.442503,3058.95947685604,-4980.80148760757,-2534.56593127873
A/Incheon/613/2005,2005.315,SouthKorea,Incheon,126.7052062,37.4562557,-3022.80608058437,4054.6365248689,3874.55894914263
A/Paraguay/085/2005,2005.329,Paraguay,Paraguay,-58.443832,-23.442503,3058.95947685604,-4980.80148760757,-2534.56593127873
A/Victoria/504/2005,2005.416,Australia,Victoria,144.7851531,-37.4713077,-4131.05255151072,2915.74045856233,-3875.88743321571
A/TayNguyen/TN334/2005,2005.449,Vietnam,TayNguyen,108.2377519,13.0635025,-1942.27200094588,5894.3615578754,1440.04246443719
A/Auckland/619/2005,2005.496,NewZealand,Auckland,174.7624886,-36.8483048,-5076.9543203796,465.390636534727,-3820.67891665928
A/Pune/054093/2005,2005.504,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
A/Pune/054277/2005,2005.507,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
A/Victoria/124/2005,2005.51,Australia,Victoria,144.7851531,-37.4713077,-4131.05255151072,2915.74045856233,-3875.88743321571
A/Pandharpur/20055180/2005,2005.545,India,Pandharpur,75.3155035,17.6805816,1538.73778948187,5871.79221866211,1934.93750702174
A/Pune/055169/2005,2005.545,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
A/Pandharpur/20055182/2005,2005.545,India,Pandharpur,75.3155035,17.6805816,1538.73778948187,5871.79221866211,1934.93750702174
A/Pune/055194/2005,2005.545,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
A/Pune/055200/2005,2005.545,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
A/Pune/055301/2005,2005.553,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
A/Dibrugarh/0615324/2005,2005.57,India,Dibrugarh,94.9119621,27.4728327,-483.998399899888,5631.78097759218,2939.12054351727
A/Dibrugarh/0615326/2005,2005.57,India,Dibrugarh,94.9119621,27.4728327,-483.998399899888,5631.78097759218,2939.12054351727
A/Pune/055698/2005,2005.573,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
A/Malaysia/32110/2005,2005.573,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
A/Malaysia/32151/2005,2005.584,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
A/Dibrugarh/0615328/2005,2005.589,India,Dibrugarh,94.9119621,27.4728327,-483.998399899888,5631.78097759218,2939.12054351727
A/Pune/056134/2005,2005.6,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
A/Massachussetts/9/2005,2005.6,USA,Massachusetts,-71.3824374,42.4072107,1501.80163552448,-4457.99248927852,4296.57256578686
A/Waikato/4/2005,2005.6,NewZealand,Waikato,175.023346,-37.6190862,-5027.35792030145,437.772749225239,-3888.91609079163
A/Western-Australia/77/2005,2005.603,Australia,WesternAustralia,121.6283098,-27.6728168,-2958.83212077922,4804.19254098706,-2958.83211929462
A/Delhi/0512588/2005,2005.603,India,Delhi,77.1024902,28.7040592,1247.30308810411,5447.09915344866,3059.89980537023
A/Malaysia/32217/2005,2005.605,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
A/Delhi/0612413/2005,2005.611,India,Delhi,77.1024902,28.7040592,1247.30308810411,5447.09915344866,3059.89980537023
A/Waikato/17/2005,2005.611,NewZealand,Waikato,175.023346,-37.6190862,-5027.35792030145,437.772749225239,-3888.91609079163
A/Dibrugarh/0615329/2005,2005.622,India,Dibrugarh,94.9119621,27.4728327,-483.998399899888,5631.78097759218,2939.12054351727
A/Oklahoma/7/2005,2005.625,USA,Oklahoma,-97.092877,35.0077519,-644.348684742171,-5178.38893833759,3654.96152863117
A/Delhi/0512590/2005,2005.627,India,Delhi,77.1024902,28.7040592,1247.30308810411,5447.09915344866,3059.89980537023
A/Wuhan/293/2005,2005.638,China,Wuhan,114.305539,30.592849,-2257.30702172544,4998.09252177111,3242.41841123023
A/Shenzhen/86/2005,2005.644,China,Shenzhen,114.057865,22.543096,-2398.7478281768,5373.06525361288,2442.50274047646
A/TayNguyen/TN371/2005,2005.647,Vietnam,TayNguyen,108.2377519,13.0635025,-1942.27200094588,5894.3615578754,1440.04246443719
A/Wuhan/300/2005,2005.655,China,Wuhan,114.305539,30.592849,-2257.30702172544,4998.09252177111,3242.41841123023
A/Waikato/11/2005,2005.663,NewZealand,Waikato,175.023346,-37.6190862,-5027.35792030145,437.772749225239,-3888.91609079163
A/Tianjin/452/2005,2005.674,China,Tianjin,117.3616476,39.3433574,-2264.51301308925,4375.85506827276,4038.99916254275
A/Wellington/10/2005,2005.679,NewZealand,Wellington,174.7731458,-41.2768778,-4768.0909023696,436.183647054683,-4202.93873055298
A/Jiangxi/680/2005,2005.682,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
A/Otago/5/2005,2005.682,NewZealand,Otago,170.1547567,-45.4790671,-4401.36588225076,763.827594769475,-4542.48684929607
A/Jiangxi/678/2005,2005.685,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
A/Wellington/11/2005,2005.685,NewZealand,Wellington,174.7731458,-41.2768778,-4768.0909023696,436.183647054683,-4202.93873055298
A/Waikato/13/2005,2005.69,NewZealand,Waikato,175.023346,-37.6190862,-5027.35792030145,437.772749225239,-3888.91609079163
A/Wellington/12/2005,2005.699,NewZealand,Wellington,174.7731458,-41.2768778,-4768.0909023696,436.183647054683,-4202.93873055298
A/Chongqing/928/2005,2005.715,China,Chongqing,106.912251,29.4315861,-1614.17715742069,5308.80132296015,3130.6072282862
A/Waikato/14/2005,2005.715,NewZealand,Waikato,175.023346,-37.6190862,-5027.35792030145,437.772749225239,-3888.91609079163
A/Wellington/13/2005,2005.718,NewZealand,Wellington,174.7731458,-41.2768778,-4768.0909023696,436.183647054683,-4202.93873055298
A/Singapore/92/2005,2005.718,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Yunnan/477/2005,2005.721,China,Yunnan,101.3431058,24.4752847,-1140.4717297579,5685.24002397386,2639.50963313809
A/Jiangxi/711/2005,2005.723,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
A/Sydney/549/2005,2005.74,Australia,Sydney,151.2092955,-33.8688197,-4636.0242360731,2547.69652585745,-3550.51583501281
A/Shenzhen/141/2005,2005.759,China,Shenzhen,114.057865,22.543096,-2398.7478281768,5373.06525361288,2442.50274047646
A/Brisbane/265/2005,2005.759,Australia,Brisbane,153.0251235,-27.4697707,-5037.71499262309,2564.06215478824,-2938.81845636699
A/Wellington/14/2005,2005.759,NewZealand,Wellington,174.7731458,-41.2768778,-4768.0909023696,436.183647054683,-4202.93873055298
A/Chennai/0511133/2005,2005.762,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
A/Sydney/550/2005,2005.764,Australia,Sydney,151.2092955,-33.8688197,-4636.0242360731,2547.69652585745,-3550.51583501281
A/Chennai/0511136/2005,2005.773,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
A/Chennai/0511135/2005,2005.773,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
A/Chennai/0511134/2005,2005.773,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
A/Jiangxi/748/2005,2005.781,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
A/Chennai/0511141/2005,2005.792,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
A/Chennai/0511140/2005,2005.792,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
A/Chennai/0511143/2005,2005.811,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
A/Chennai/0511144/2005,2005.811,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
A/Chongqing/968/2005,2005.814,China,Chongqing,106.912251,29.4315861,-1614.17715742069,5308.80132296015,3130.6072282862
A/Hunan/962/2005,2005.814,China,Hunan,111.8568586,27.6252995,-2101.45969428921,5238.94028445726,2954.15179859952
A/Chongqing/970/2005,2005.819,China,Chongqing,106.912251,29.4315861,-1614.17715742069,5308.80132296015,3130.6072282862
A/Henan/08/2005,2005.819,China,Henan,113.3823545,34.2904302,-2088.96832082333,4831.40273053475,3589.34534559966
A/Chongqing/975/2005,2005.827,China,Chongqing,106.912251,29.4315861,-1614.17715742069,5308.80132296015,3130.6072282862
A/Chongqing/977/2005,2005.83,China,Chongqing,106.912251,29.4315861,-1614.17715742069,5308.80132296015,3130.6072282862
A/Tianjin/27/2005,2005.833,China,Tianjin,117.3616476,39.3433574,-2264.51301308925,4375.85506827276,4038.99916254275
A/Gansu/57/2005,2005.833,China,Gansu,104.2861116,35.7518326,-1275.87382848344,5010.52655311978,3722.41999702782
A/Ulsan/752/2005,2005.844,SouthKorea,Ulsan,129.3113596,35.5383773,-3284.40057543295,4011.13058163678,3703.1318255166
A/California/26/2005,2005.855,USA,California,-119.4179324,36.778261,-2506.42759441741,-4444.93898414349,3814.44349036454
A/Taiwan/602/2005,2005.855,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
A/Beijing/134/2005,2005.868,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/Chennai/064163/2005,2005.871,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
A/Colorado/20/2005,2005.874,USA,Colorado,-105.7820674,39.5500507,-1336.0913155852,-4727.29344342081,4056.74718169723
A/Wisconsin/73/2005,2005.877,USA,Wisconsin,-88.7878678,43.7844397,97.2990469287213,-4598.50255502129,4408.39518951392
A/California/27/2005,2005.888,USA,California,-119.4179324,36.778261,-2506.42759441741,-4444.93898414349,3814.44349036454
A/India/C064166/2005,2005.893,India,India,78.96288,20.593684,1141.75497294676,5853.5705742363,2240.92572705707
A/Chennai/064167/2005,2005.893,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
A/New-Hampshire/1/2005,2005.904,USA,NewHampshire,-71.5723953,43.1938516,1468.22685833099,-4406.5632593155,4360.75121213378
A/Hong-Kong/4899/2005,2005.907,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Hong-Kong/4896/2005,2005.907,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Ningbo/1465/2005,2005.907,China,Ningbo,121.54399,29.868336,-2890.29158028472,4708.40900389868,3172.81266905897
A/Scotland/60380622/2006,2005.91,UnitedKingdom,Scotland,-4.2026458,56.4906712,3507.79792049593,-257.759433962987,5312.11396933156
A/Singapore/107/2005,2005.91,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Malaysia/33132/2005,2005.912,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
A/Gangwon/799/2005,2005.915,SouthKorea,Gangwon,128.1555,37.8228,-3109.08211619012,3957.25906691076,3906.83376561371
A/Kangwon/848/2005,2005.926,SouthKorea,Gangwon,128.1555,37.8228,-3109.08211619012,3957.25906691076,3906.83376561371
A/Incheon/829/2005,2005.926,SouthKorea,Incheon,126.7052062,37.4562557,-3022.80608058437,4054.6365248689,3874.55894914263
A/Malaysia/33166/2005,2005.929,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
A/Gyeonggi/966/2005,2005.948,SouthKorea,Gyeonggi,127.5183,37.4138,-3081.78743147987,4013.60862554069,3870.81038390647
A/Delhi/0635418/2005,2005.964,India,Delhi,77.1024902,28.7040592,1247.30308810411,5447.09915344866,3059.89980537023
A/Jeonnam/1094/2005,2005.967,SouthKorea,Jeonnam,126.991,34.8679,-3145.16913460852,4175.14477130632,3642.21337284616
A/Hong-Kong/4922/2005,2005.967,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Daejeion/1000/2005,2005.97,SouthKorea,Daejeon,127.3845475,36.3504119,-3115.4969018244,4077.17925116189,3776.23217091025
A/Taiwan/603/2005,2005.973,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
A/Incheon/1054/2005,2005.975,SouthKorea,Incheon,126.7052062,37.4562557,-3022.80608058437,4054.6365248689,3874.55894914263
A/New-Jersey/10/2005,2005.975,USA,NewJersey,-74.4056612,40.0583238,1310.86909973804,-4696.79718761407,4100.16577491356
A/Cheju/960/2005,2005.975,SouthKorea,Cheju,126.4983023,33.4890113,-3160.38156702998,4271.27524148838,3515.37155393644
A/Jeonbuk/1096/2005,2005.978,SouthKorea,Jeonbuk,127.153,35.7175,-3123.997791377,4122.73321438853,3719.32112655646
A/Chungbuk/1183/2005,2005.984,SouthKorea,Chungbuk,127.7,36.8,-3119.68046799288,4036.39485976762,3816.3793461428
A/Taiwan/10393/2005,2005.989,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
A/Jeonbuk/1189/2005,2005.989,SouthKorea,Jeonbuk,127.153,35.7175,-3123.997791377,4122.73321438853,3719.32112655646
A/Korea/38/2005,2005.989,SouthKorea,SouthKorea,127.766922,35.907757,-3160.41106100147,4079.23803907261,3736.47694306851
A/Cheju/1025/2005,2005.989,SouthKorea,Cheju,126.4983023,33.4890113,-3160.38156702998,4271.27524148838,3515.37155393644
A/Chennai/064182/2006,2006.003,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
A/Daejeon/41/2006,2006.005,SouthKorea,Daejeon,127.3845475,36.3504119,-3115.4969018244,4077.17925116189,3776.23217091025
A/Taiwan/5505/2006,2006.008,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
A/Jiangxi/8/2006,2006.008,China,Jiangxi,114.9042208,27.0874564,-2388.57035669272,5144.74190610655,2901.03487925945
A/Aichi/2/2006,2006.008,Japan,Aichi,137.2923893,35.0182505,-3834.05960078706,3538.911433304,3655.91764743721
A/Hong-Kong/31/2006,2006.014,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Hong-Kong/35/2006,2006.016,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
A/Chennai/064183/2006,2006.022,India,Chennai,80.2707184,13.0826802,1048.70992323579,6116.38286787774,1442.11965884888
A/Taiwan/N86/2006,2006.022,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
A/Taiwan/2900/2006,2006.033,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
